respondent_id,study_org,participant_role,participant_group,case_id,control_id,condition,modality,evidence_name,ground_truth_label,ground_truth_status,llm_status,rq1_understands_control,rq1_what_was_missed,rq2_factual_evaluation,rq2_what_was_missed,rq2_evidence_fulfils,rq4_correctly_identified,rq4_could_remediate,rq4_remediation_blocker,judge_followup_turns,judge_changed_status,judge_updated_status,created_at,updated_at,participant_completed_at
S027,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Disagree,Agree,,0,FALSE,,2026-06-26T07:30:16.408+00:00,2026-06-26T07:30:16.408+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T07:28:12.181+00:00,2026-06-26T07:28:12.181+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Agree,,0,FALSE,,2026-06-26T07:27:48.551+00:00,2026-06-26T07:27:48.551+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T07:27:15.511+00:00,2026-06-26T07:27:15.511+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T07:26:58.325+00:00,2026-06-26T07:26:58.325+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T07:18:41.117+00:00,2026-06-26T07:18:41.117+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-06-26T07:18:05.433+00:00,2026-06-26T07:18:05.433+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T07:17:42.032+00:00,2026-06-26T07:17:42.032+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-06-26T07:16:34.168+00:00,2026-06-26T07:16:34.168+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T07:15:16.26+00:00,2026-06-26T07:15:16.26+00:00,2026-06-26T07:30:53.335+00:00
S027,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T07:13:39.87+00:00,2026-06-26T07:13:39.87+00:00,2026-06-26T07:30:53.335+00:00
S028,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Somewhat Agree,Strongly Agree,,0,FALSE,,2026-06-26T04:05:23.696+00:00,2026-06-26T04:05:23.696+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Somewhat Agree,Strongly Agree,,0,FALSE,,2026-06-26T04:05:21.39+00:00,2026-06-26T04:05:21.39+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T04:02:25.792+00:00,2026-06-26T04:02:25.792+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T04:00:24.305+00:00,2026-06-26T04:00:24.305+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:58:05.236+00:00,2026-06-26T03:58:05.236+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:53:30.973+00:00,2026-06-26T03:53:30.973+00:00,2026-06-26T04:05:24.141+00:00
S029,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:53:25.673+00:00,2026-06-26T03:53:25.673+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:53:20.684+00:00,2026-06-26T03:53:20.684+00:00,2026-06-26T03:53:25.904+00:00
S028,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:51:25.387+00:00,2026-06-26T03:51:25.387+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Somewhat Agree,Agree,,0,FALSE,,2026-06-26T03:51:20.925+00:00,2026-06-26T03:51:20.925+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:50:51.684+00:00,2026-06-26T03:50:51.684+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Agree,,0,FALSE,,2026-06-26T03:50:33.271+00:00,2026-06-26T03:50:33.271+00:00,2026-06-26T04:05:24.141+00:00
S029,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-06-26T03:50:17.987+00:00,2026-06-26T03:50:17.987+00:00,2026-06-26T03:53:25.904+00:00
S028,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:50:15.383+00:00,2026-06-26T03:50:15.383+00:00,2026-06-26T04:05:24.141+00:00
S028,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:50:11.957+00:00,2026-06-26T03:50:11.957+00:00,2026-06-26T04:05:24.141+00:00
S029,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:50:00.498+00:00,2026-06-26T03:50:00.498+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:49:29.377+00:00,2026-06-26T03:49:29.377+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-06-26T03:49:15.003+00:00,2026-06-26T03:49:15.003+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:48:32.396+00:00,2026-06-26T03:48:32.396+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:47:38.567+00:00,2026-06-26T03:47:38.567+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:46:35.793+00:00,2026-06-26T03:46:35.793+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:46:22.708+00:00,2026-06-26T03:46:22.708+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T03:46:16.819+00:00,2026-06-26T03:46:16.819+00:00,2026-06-26T03:53:25.904+00:00
S029,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T03:46:10.691+00:00,2026-06-26T03:46:10.691+00:00,2026-06-26T03:53:25.904+00:00
S030,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:25:50.877+00:00,2026-06-26T00:25:50.877+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:23:15.504+00:00,2026-06-26T00:23:15.504+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:21:26.069+00:00,2026-06-26T00:21:26.069+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:18:00.047+00:00,2026-06-26T00:18:00.047+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:13:18.124+00:00,2026-06-26T00:13:18.124+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Strongly Agree,,0,FALSE,,2026-06-26T00:13:14.14+00:00,2026-06-26T00:13:14.14+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-25T23:57:20.609+00:00,2026-06-25T23:57:20.609+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-25T23:50:22.497+00:00,2026-06-25T23:50:22.497+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-25T23:46:58.533+00:00,2026-06-25T23:46:58.533+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,0,FALSE,,2026-06-25T23:43:13.021+00:00,2026-06-25T23:43:13.021+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-25T23:27:28.678+00:00,2026-06-25T23:27:28.678+00:00,2026-06-26T00:25:51.545+00:00
S030,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-25T23:24:22.371+00:00,2026-06-25T23:24:22.371+00:00,2026-06-26T00:25:51.545+00:00
A017,o1,auditor,Auditor,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Neutral,No assessment was generated.,Disagree,"As previous, IntelliAudit's inability to assess images is not actually indicative of a lack of evidence. While IntelliAudit could be a great help to an auditor, this is an area where a human auditor would need to manually test to assess image-based evidence.",Somewhat Agree,,,,0,FALSE,,2026-06-25T22:28:28.736+00:00,2026-06-25T22:28:28.736+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Neutral,"No assessment was generated, so cannot determine.",Disagree,"Setting aside whether the evidence sufficiently supports the control (for the record, the image appears relevant but probably not enough to conclude on by itself), the fact that IntelliAudit is unable to read an image will be a serious hindrance. In a real audit, clients frequently provide images as evidence - way more than they ought to, frankly. For instance, images of Excel files, rather than the actual Excel files, are commonplace. While it presents challenges, the reality is that clients do not always provide evidence in preferred/suggested formats. And in some instances, such as viewing a system (as appears in the evidence for this), that is something that by its nature either has to be image-based, or viewed live in person (or on a live video call) by the auditor.",Somewhat Agree,,,,0,FALSE,,2026-06-25T22:27:19.884+00:00,2026-06-25T22:27:19.884+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Somewhat Agree,,,,0,FALSE,,2026-06-25T22:07:38.543+00:00,2026-06-25T22:07:38.543+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,Agree,,Disagree,"While the termination letter's showing of an actual application of progressive discipline is an important piece of evidence, if I were auditing this I would not consider that piece alone to sufficiently warrant a Compliant rating. Most notably, and as IntelliAudit correctly points out in its assessment, there is no actual Disciplinary Policy document available as evidence. Without that, we have no way to ascertain whether the enforcement shown in the termination letter is in accordance with policy. As such, we cannot say whether the entity is Compliant. In other instances, IntelliAudit showed capacity to assess across multiple pieces of evidence, but here it relied too heavily on a single piece. In my view, IntelliAudit should have given a conclusion of ""Insufficient Evidence"" for the lack of a disciplinary policy document.",Disagree,,,,2,TRUE,INSUFFICIENT_EVIDENCE,2026-06-25T22:06:44.975+00:00,2026-06-25T22:06:44.975+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Agree,,Somewhat Agree,,,,0,FALSE,,2026-06-25T22:06:23.855+00:00,2026-06-25T22:06:23.855+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Disagree,"The IntelliAudit assessment states there are no post-incident reports for the Lockbit 3.0 ransomware attack. This is false, as such a report was attached to support a previous control. While the overall conclusion of Partially Compliant can stand for other cited reasons of expected evidence that is not present, this is a misread of the available evidence. From the Judge's response to the challenge, there may potentially be limitations in play of the tools' ability assess across multiple evidences - though assessments for other controls imply the tools are capable of assessing across multiple evidences.",Somewhat Agree,,,,1,FALSE,,2026-06-25T22:06:20.477+00:00,2026-06-25T22:06:20.477+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,Agree,,Strongly Agree,,Strongly Agree,,,,0,FALSE,,2026-06-25T22:03:03.82+00:00,2026-06-25T22:03:03.82+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-06-25T22:02:58.379+00:00,2026-06-25T22:02:58.379+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Agree,,Strongly Agree,,Disagree,,,,0,FALSE,,2026-06-25T22:02:56.376+00:00,2026-06-25T22:02:56.376+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,Agree,,Disagree,"The assessment states that the evidence only has HW-prefixed asset IDs. This is false. The asset inventory document clearly has software (SW), mobile (MB), and peripheral (PR) items as well that the assessment appears to have missed entirely. Even if mobile devices and peripherals are arguably forms of hardware, the existence of the SW-prefixed items on the asset inventory disproves the IntelliAudit assessment, which claims there to be no SW-prefixed asset IDs. While the final rating of Partially Compliant can stand for other cited reasons, this is a notable misread of the evidence. Further, the Judge states it is unable to view the full evidence file, only the first tab - however, that alone should resolve this matter, as the SW items are on the first tab. However, if the Judge/IntelliAudit are not able to see even the entirety of the first tab, then there is a larger issue at play with the tools' capabilities.",Somewhat Agree,,,,1,FALSE,,2026-06-25T22:02:53.661+00:00,2026-06-25T22:02:53.661+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Strongly Agree,,Somewhat Agree,,,,0,FALSE,,2026-06-25T20:53:14.14+00:00,2026-06-25T20:53:14.14+00:00,2026-06-25T22:28:29.106+00:00
A017,o1,auditor,Auditor,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,Agree,,Strongly Agree,,Somewhat Agree,,,,0,FALSE,,2026-06-25T20:21:31.612+00:00,2026-06-25T20:21:31.612+00:00,2026-06-25T22:28:29.106+00:00
S031,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-24T08:43:59.051+00:00,2026-06-24T08:43:59.051+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-06-24T08:43:07.291+00:00,2026-06-24T08:43:07.291+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-06-24T08:42:19.36+00:00,2026-06-24T08:42:19.36+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-24T08:40:47.571+00:00,2026-06-24T08:40:47.571+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Somewhat Agree,"I�E��Em not fully confident because I�E��Em still developing my audit knowledge and would need help confirming whether our ICT continuity testing, RTO/RPO evidence, and remediation records are sufficient for this control.",0,FALSE,,2026-06-24T06:06:59.909+00:00,2026-06-24T06:06:59.909+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-24T06:05:14.821+00:00,2026-06-24T06:05:14.821+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-24T06:02:36.615+00:00,2026-06-24T06:02:36.615+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-24T05:59:15.864+00:00,2026-06-24T05:59:15.864+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-24T05:57:34.161+00:00,2026-06-24T05:57:34.161+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Agree,,0,FALSE,,2026-06-24T05:45:15.845+00:00,2026-06-24T05:45:15.845+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-24T05:38:17.396+00:00,2026-06-24T05:38:17.396+00:00,2026-06-24T08:43:59.889+00:00
S031,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Neutral,The main limitation is the lack of access to supporting evidence beyond the policy document itself.,0,FALSE,,2026-06-24T05:37:03.817+00:00,2026-06-24T05:37:03.817+00:00,2026-06-24T08:43:59.889+00:00
A018,,auditor,Auditor,5.9-sc-globalfinance-xlsx,5.9,balanced_v1,xlsx,5-9_SC_GlobalFinance_Partners_Asset_Data.xlsx,SC,Semi-Compliant,PARTIAL,,,,,,,,,0,FALSE,,2026-06-17T19:53:49.594+00:00,2026-06-17T19:53:49.594+00:00,
A018,,auditor,Auditor,5.9-c-globalenterprises-xlsx,5.9,balanced_v1,xlsx,5-9_C_Global_Enterprises_Inc__Asset_Inventory.xlsx,C,Compliant,COMPLIANT,,,,,,,,,0,FALSE,,2026-06-17T19:46:49.544+00:00,2026-06-17T19:46:49.544+00:00,
A018,,auditor,Auditor,5.1-c-policy-pdf,5.1,balanced_v1,pdf,5-1_C_BC_isp_v50_aug2025.pdf,C,Compliant,COMPLIANT,,,,,,,,,0,FALSE,,2026-06-17T19:35:23.694+00:00,2026-06-17T19:35:23.694+00:00,
A012,,auditor,Auditor,5.27-c-response-report-pdf,5.27,balanced_v1,pdf,5-26_C_Incident_Response_Report.pdf,C,Compliant,COMPLIANT,,,,,,,,,0,FALSE,,2026-06-09T19:22:14.096+00:00,2026-06-09T19:22:14.096+00:00,
A012,,auditor,Auditor,5.24-c-incident-policy-docx,5.24,balanced_v1,docx,5-24_C_Incident_Management_Policy.docx,C,Compliant,COMPLIANT,,,,,,,,,0,FALSE,,2026-06-09T19:21:52.755+00:00,2026-06-09T19:21:52.755+00:00,
A012,,auditor,Auditor,5.9-nc-buildright-xlsx,5.9,balanced_v1,xlsx,5-9_NC_BuildRight_Construction_Asset_Data.xlsx,NC,Non-Compliant,NON_COMPLIANT,,,,,,,,,0,FALSE,,2026-06-09T17:45:12.453+00:00,2026-06-09T17:45:12.453+00:00,
A012,,auditor,Auditor,5.9-sc-westrange-xlsx,5.9,balanced_v1,xlsx,5-9_SC_WestRange_Logistics_Inc_Asset_Data.xlsx,SC,Semi-Compliant,PARTIAL,,,,,,,,,0,FALSE,,2026-06-09T17:44:43.993+00:00,2026-06-09T17:44:43.993+00:00,
